,index_x,Final_Tags
7,"Jesustaqmi chayta uyarispa nirqan: —Chay onqoyqa manan wañuchinanpaqchu, aswanpas Dios hatunchasqa kananpaqmi. Hinallataq chay onqoypa chawpinta, Diospa Churin hatunchasqa kananpaqmi, nispa.",JHN-10-4
9,"Jesusqa Martatapas, ñañantapas, Lazarotapas munakurqanmi.",JHN-10-5
11,"Lázaroq onqosqa kashasqanta uyarispantaqmi, iskay p'unchaytawanraq Jesusqa maypichus kashasqanpi qhepakurqan.",JHN-10-6
13,"Chay qhepata- taqmi, Jesusqa yachachisqankunata nirqan: —Judea probinsiaman wakmanta hakuchis, nispa.",JHN-10-7
15,"Yachachisqankunataq Jesusta nirqanku: —Rabí, qaynallataq judío runakunaqa rumiwan ch'aqeytapuni munasharqasunkiku. ¿Chaychu, wakmanta riyta munashallankitaq? nispanku.",JHN-10-8
17,"Jesustaq kutichirqan: —¿Manachu intiqa chunka iskayniyoq orasta k'anchan? Sichus pipas p'unchaypi purin chayqa, kay pachaq k'anchayninta rikusqanraykun, mana misk'akunchu.",JHN-10-9
19,"Sitaqchus pipas tutayaqpi purin chayqa, paypi k'anchay mana kasqanraykun, misk'akun, nispa.",JHN-10-10
21,"Chay imaymanakuna nisqan qhepatataqmi paykunata nirqan: —Amigonchis Lazaroqa puñushallanmi. Ichaqa rikch'arichimunaypaqmi risaq, nispa.",JHN-10-11
23,"Hinaqtinmi yachachisqankunaqa nirqanku: —Señor, sichus puñushallan chayqa, qhaliyachisqan kanqa, nispanku.",JHN-10-12
25,"Jesusqa, Lázaroq wañusqanmantan chayta nisqa karqan. Paykunataqmi ichaqa, puñuspa samanamanta ninanpaq yuyaykurqanku.",JHN-10-13
27,"Chay hinaqa, chaymantañan Jesusqa sut'itapuni paykunaman nirqan: —Lazaroqa wañukapunmi.",JHN-10-14
29,"Ñoqaqa manan chaypichu kasharqani, chaymantan kusikuni. Qankunapas ñoqapi kreenaykichismantan kusikuniqa. Ichaqa payman hakuchis, nispa.",JHN-10-15
31,"Hinaqtinmi Dídimo sutiyoq Tomasqa, yachachisqamasinkunata nirqan: —Ñoqanchispas paywan kuska wañukanpunanchispaq haku risunchis, nispa.",JHN-10-16
33,"Jesusqa Betania llaqtamanmi chayarqan. Hinan Lazarota, aya p'ampana t'oqopi tawa p'unchayña kashaqta tarirqan.",JHN-10-17
35,"Betania llaqtaqa, Jerusalén llaqtaq qayllanpin kasharqan. Yaqapas chunka phisqayoq estadiokuna hinan kasharqan.",JHN-10-18
37,"Askha judío runakunataqmi, Martatawan, Mariatawan, turankumanta sonqochanankupaq risqaku karqan.",JHN-10-19
39,"Hinaqtinmi Martaqa, Jesuspa hamushasqanta uyariruspan, payta chaskinanpaq lloqsirqan. Mariataq ichaqa, wasillapi qhepakurqan.",JHN-10-20
41,"Hinan Martaqa, Jesusta nirqan: —Señor, sichus kaypi kashawaq karqan chayqa, turayqa manan wañunmanchu karqan.",JHN-10-21
43,"Kunantaq ichaqa, Diosmanta tukuy mañakusqaykita, Diospa qonasunkitapas yachanin, nispa.",JHN-10-22
45,"Jesustaq payta nirqan: —Turaykiqa kawsarimpunqan, nispa.",JHN-10-23
47,"Martataq, Jesusta nirqan: —P'uchukay p'unchay kawsarimpuypi, pay kawsarimpunantaqa yachanin, nispa.",JHN-10-24
49,"Jesustaqmi payta nirqan: —Ñoqan kawsarimpuypas, kawsaypas kani. Pipas ñoqapi iñiqqa, wañukapunqaña chaypas kawsashallanqapunin.",JHN-10-25
51,"Hinallataqmi, lliw pipas kawsaqqa, hinallataq ñoqapi iñiqqa, manapunin wiñaypaq wañunqañachu. ¿Chayta kreenkichu? nispa.",JHN-10-26
53,"Martataq payta nirqan: —Arí, Señor. Kay pachaman hamuq, Diospa Churin Cristopuni kasqaykita ñoqaqa iñirqanin, nispa.",JHN-10-27
55,"Chayta nispantaqmi Martaqa, rispan ñañan Mariata waqyamurqan. Hinan pakallapi nirqan: —Yachachikuqmi kaypi kashan, hinan waqyamushasunki, nispa.",JHN-10-28
57,"Chayta uyarispantami payqa, usqhaylla sayarispa, Jesuspa kasqanman rirqan.",JHN-10-29
59,Jesusqa manaraqmi llaqtaman chayasqachu karqan. Aswanpas maypichus Marta tarirqan chayllapiraqmi kasharqan.,JHN-10-30
61,"Hinan, wasipi Mariawan kashaq judío runakuna payta sonqochasharqanku. Paykunataqmi Mariaq usqhaylla sayarispa lloqsisqanta rikuspanku, qhepanta rillarqankutaq. Hinan nirqanku: —Aya p'ampana t'oqopi waqamunanpaqmi rishan, nispanku.",JHN-10-31
63,"Chaymantataqmi Mariaqa, maypichus Jesuspa kashasqanman chayarqan. Rikuruspantaq, Jesuspa chakinman qonqoriykukuspa payta nirqan: —Señor, sichus kaypi kawaq karqan chayqa, turayqa manan wañunmanchu karqan, nispa.",JHN-10-32
65,"Hinan Jesusqa, Mariata waqashaqta, hinallataq paywan kuska hamuq judío runakunatapas waqashaqta rikurqan. Chayta rikuspantaqmi, espiritunpi sonqon phoq-nirqan, hinaspan anchatapuni llakikurqan.",JHN-10-33
67,"Hinan nirqan: —¿Maymanmi payta churarqankichis? nispa. Paykunataq nirqanku: —Señor, hamuy hinaspa qhawaykuy, nispanku.",JHN-10-34
69,Jesustaqmi waqarqan.,JHN-10-35
71,Hinaqtinmi judío runakunaqa nirqanku: —¡Qhawariychis! ¡Imaynatapunin payta munakurqan! nispanku.,JHN-10-36
73,"Wakinninkutaq ichaqa, nirqanku: —Kay runaqa, ñawsaq ñawintapas kicharirqanmi. ¿Manachu Lázaroq ama wañunanpaq imallatapas ruwayta atinman karqan? nispanku.",JHN-10-37
75,"Hinan Jesusqa, wakmanta sonqonpi phoq-nisqa, aya p'ampana t'oqoman rirqan. Chay aya p'ampana t'oqoqa, qaqapi t'oqosqan karqan. Punkuntaqmi, rumiwan wisq'asqa kasharqan.",JHN-10-38
77,"Jesusmi nirqan: —Rumita achhurichiychis, nispa. Wañuqpa panan Martataqmi, Jesusta nirqan: —Señor, tawa p'unchayñan pasarqon. Chay hinaqa asnashanñachá, nispa.",JHN-10-39
79,"Jesustaqmi payta nirqan: —¿Manachu nirqayki: ‘Sichus iñinki chayqa, Diospa hatun atiynintan rikunki’ nispay? nispa.",JHN-10-40
81,"Hinaqtinmi, maymanchus wañusqata churarqanku, chaymanta rumita achhurichirqanku. Jesustaqmi wichayta qhawarispan nirqan: —Yayay, uyariwasqaykiraykun grasiasta qoyki.",JHN-10-41
83,"Ñoqataqa uyariwankipunin. Chaytaqa yacharqanin. Ichaqa muyuriqpi ancha askha runakunaq kasqankuraykun, kachamuwasqaykita kreenankupaq chaytaqa nirqani, nispa.",JHN-10-42
85,"Chayta nispantaqmi, kunkayoqta qaparirqan: —¡Lázaro, hawaman lloqsimuy! nispa.",JHN-10-43
87,"Hinan wañusqa kashaqqa, chakinkunapas, makinkunapas k'uyunawan k'uyusqa, hinallataq uyanpas pañowan k'uyusqa lloqsimurqan. Hinan Jesusqa paykunata nirqan: —Paskaychis, hinaspa ripullachun, nispa.",JHN-10-44
89,"Hinan Mariaman hamuq askha judío runakunapas, Jesuspa ruwasqanta rikuspanku, paypi iñikapurqanku.",JHN-10-45
91,"Paykunamanta wakinninkutaqmi ichaqa, fariseokunaman rispa, Jesuspa ruwasqanta willamurqanku.",JHN-10-46
93,"Hinaqtinmi umalliq saserdotekunapiwan, fariseokunapiwan Konsilio Sanedrinta huñunachirqanku. Hinan nirqanku: —Chay runaqa, askha señalkunatan ruwashan. ¿Imatataq ruwasunchisri?",JHN-10-47
95,"Sichus hinallata ruwachisunchis chayqa, llapachá paypi iñinqaku. Hinaqtinchá Roma llaqtamanta runakuna hamuspanku ch'uya cheqasninchistapas, suyunchistapas qechuwasunchis, nispanku.",JHN-10-48
97,"Ichaqa, paykunamanta hukninku Kaifásmi, hatun umalliq saserdote chay watapi kasharqan. Hinan Kaifasqa paykunata nirqan: —Qankunaqa manan imatapas yachankichischu.",JHN-10-49
99,"Ñoqanchispa allinninchispaq huk runalla llaqtantin runapaq wañunantapas manataqmi yuyaykunkichischu. Chay hinapin suyuntin runa mana chinkanqachu, nispa.",JHN-10-50
101,"Chaytataqmi ichaqa, mana pay kikillanmantachu nisharqan. Aswanpas chay watapi hatun umalliq saserdote kaspanmi, suyuntinrayku Jesuspa wañunanmantaña profetisasharqan.",JHN-10-51
103,"Manataqmi suyuraykullachu wañunan karqan, aswanpas ch'eqechisqa kashaq Diospa wawankunata ch'ullallaman huñunanpaqmi wañunanqa karqan.",JHN-10-52
105,"Chay hinaqa, chay p'unchaymantapachan, Konsilio Sanedrinqa Jesusta wañuchinankupaq rimanakurqanku.",JHN-10-53
107,"Chaymi, Jesusqa judío runakuna ukhupi manaña alayritañachu purirqan. Aswanmi chaymanta, ch'inniqpa qayllanpi suyuman ripurqan. Efraín sutiyoq llaqtamanmi ripurqan. Hinan yachachisqankunapiwan chaypi qhepakurqan.",JHN-10-54
109,"Judío runakunaq Paskua fiestankun qayllaykamusharqanña. Hinan chay suyumanta, askha runakuna manaraq judío runakunaq Paskua fiestanku chayamushaqtin, Jerusalén llaqtaman ch'uyanchakunankupaq wicharqanku.",JHN-10-55
111,"Dios yupaychana wasipi kashaspankutaq, Jesusta maskhasharqanku. Hinan hukkuna-hukkunawan ninakurqanku: —¿Qankunari, imaninkichistaq? ¿Manachu fiestaman hamunqa? nispanku.",JHN-10-56
113,"Jesusta hap'imunankupaqmi, umalliq saserdotekunapiwan, fariseokunapiwan kamachikusqaku karqan. Nirqankutaq: ‘Sichus pipas maypichus kashasqanta yachanqa chayqa, willakamuchun,’ nispanku.Copyrighted Material",JHN-10-57
1,"Hinaqtinmi, soqta p'unchayraq Paskua fiestapaq kashaqtin, Betania llaqtaman Jesusqa rirqan. Chay llaqtapin Lazaropas kasharqan. Payqa wañukapusqañan karqan. Ichaqa Jesusmi payta wañusqakunapuramanta kawsarichimpusqa karqan.",JHN-11-1
3,"Chaypitaqmi Jesuspaq senayta wayk'upurqanku. Martan serbirqan, Lazarotaqmi Jesuswan mesaman tiyaykuqkunaq huknin karqan.",JHN-11-2
5,"Hinaqtinmi Mariaqa, ancha balorniyoq ch'uya nardomanta huk libra q'apashaq hawinata apamurqan. Hinan Jesuspa chakinkunata hawirqan. Chukchankunawantaq ch'akichirqan. Hinan wasiqa q'apashaq hawinaq q'apayninwan hunt'aykusqa karqan.",JHN-11-3
7,"Yachachisqankunamanta huknintaqmi, Simonpa churin Judas Iskarioteqa chaypi kasharqan. Payqa, Jesusta hap'ichiqmi karqan.",JHN-11-4
9,"Nirqantaq: —¿Imanaqtintaq kay q'apashaq hawinari mana kinsa pachak denario qolqemanchu bendesqa karqan, hinaspataq wakchakunaman qosqachu karqan? nispa.",JHN-11-5
11,"Payqa, manan wakchakunamanta llakikuspanchu chaytaqa nirqan. Aswanpas suwa kaspanmi, chaytaqa nirqan. Hinallataq qolqe wayaqatapas waqaychaqmi karqan. Hinan chay churasqankumanta horqokuqllapuni karqan.",JHN-11-6
13,"Hinaqtinmi Jesusqa nirqan: —Hinalla ruwachun. Kay warmiqa, p'ampawananku p'unchaypaqmi chay q'apashaq hawinata waqaycharqan.",JHN-11-7
15,"Wakchakunaqa qankunallawanpunin kashanku. Ñoqan ichaqa, mana qankunallawanpunichu kashasaq, nispa.",JHN-11-8
17,"Hinaqtinmi, judío runakunamanta ancha askha runakuna Jesusqa chaypi kashasqanta yacharurqanku. Hinan mana Jesusraykullachu, aswanpas Lazarotawan rikuqmi rirqanku. Paytan Jesusqa, wañusqakunapuramanta kawsarichimpusqa karqan.",JHN-11-9
19,"Umalliq saserdotekunataqmi ichaqa, Lazarotapas wañuchinankupaq rimanakurqanku.",JHN-11-10
21,"Payhawataqmi, askha judío runakuna t'aqakurqanku. Hinaspa Jesuspi iñikapurqanku. Chaymi Lazarotaqa wañuchiytapuni munarqanku.",JHN-11-11
23,"Qhepantin p'unchaytaq, fiestaman hamuq chay ancha askha runakuna, Jerusalén llaqtaman Jesuspa haykumushasqanta uyarirqanku.",JHN-11-12
25,"Hinan palmeraq k'allmankunata hap'ispanku, Jesusta chaskinankupaq lloqsirqanku. Qaparirqankutaq: —¡Hosanna! ¡Señorpa sutinpi hamuq, Israel llaqtaq Reynin saminchasqapuni kachun, nispanku. (Sal. 118:26)",JHN-11-13
27,"Huk asnochata tarispataqmi, Jesusqa, Qelqaq nisqanman hina, chay asnochapi sillaykukurqan.",JHN-11-14
29,"Qelqapas nintaqmi: ‘Sionpa ususin, ama mancharikuychu. ¡Qhawariy, malta asnochapi sillaykukuspan, Reyniykiqa hamushan!’ nispa. (Zak. 9:9)",JHN-11-15
31,"Yachachisqankunaqa, manan chay pacha kay imaymanakunata yuyayninkuman churasqakuchu karqan. Ichaqa, maypachachus Jesusqa hatunchasqa karqan, chayñan Jesusmanta chaykuna qelqasqa kasqanta yuyarirurqanku. Hinallataqmi, payta imaymanakuna ruwasqankutapas yuyarirullarqankutaq.",JHN-11-16
33,"Hayk'aqchus Lazarota aya p'ampana t'oqomanta waqyashaqtin, hinallataq wañusqakunapuramanta kawsarichishaqtin, paywan kuska kashaq chay askha runakunan chaymanta willakurqanku.",JHN-11-17
35,"Chay señal ruwasqantan uyarisqaku karqan. Chaymi chay askha runakunapas, payta chaskiq lloqsirqanku.",JHN-11-18
37,"Hinaqtinmi fariseokunaqa, paykunapurapi ninakurqanku: —¿Rikushankichischu? Manan imatapas ruwayta atisunmanñachu. ¡Qhawariychis, tukuymi paypa qhepanta ripushanku! nispanku.",JHN-11-19
39,"Fiestapi hatunchanankupaq wichamuqkuna ukhupitaqmi, wakinqa Gresia suyumanta runakuna kasharqanku.",JHN-11-20
41,"Paykunan, Galilea probinsiapi kashaq Betsaida llaqtamanta Felipeman asuykurqanku. Hinan payta balikuspa, nirqanku: —Wiraqochay, Jesustan rikuyta munashayku, nispanku.",JHN-11-21
43,"Felipetaq rispan, Andresman chayta willamurqan. Andreswan Felipewantaq Jesusman chayta willarqanku.",JHN-11-22
45,Jesustaq paykunaman kutichispa nirqan: —Runaq Churin hatunchasqa kananpaq oraqa chayamunñan.,JHN-11-23
47,"Cheqaqta, cheqaqtan niykichis: ‘Manachus trigoq rurun hallp'aman urmanqa, hinaspa wañunqa chayqa, sapallanpunin kashanqa. Sichus wañunqa chaymi ichaqa, askha ruruta rurunqa,’ nispay.",JHN-11-24
49,"Pipas kawsayninta munakuqqa, chinkachipunqan. Kay pachapi kawsayninta cheqnikuqmi ichaqa, wiñay kawsaypaq waqaychanqa.",JHN-11-25
51,"Sichus pipas serbiwan chayqa, qatikuwachun. Hinan maypichus ñoqa kashasaq, chaypipas serbiqnillaypuni kashanqa. Sichus pipas serbiwan chayqa, Yayaymi payta allinpaq qhawarinqa.",JHN-11-26
53,"Kunanmi sonqoy phoq-nisqa kashan. ¿Imanisaqtaq? ‘¿Yayay, kay oramanta horqoykuway,’ nispachu nisaq? ¡Manapunin! ¡Aswanpas, chaypaqmi kay oramanqa chayarqani! nispa",JHN-11-27
55,"Jesusqa nillarqantaqmi: —Yayay, sutiykita hatunchay, nispa. Hinaqtinmi huk kunka hanaq pachamanta nimurqan: —¡Ñan sutiytaqa hatuncharqaniña, wakmantapas hatunchallasaqtaqmi! nispa.",JHN-11-28
57,"Hinan chaypi kashaq askha runakuna, chay kunkata uyarirqanku. Nirqankutaq: —Pacha t'oqyaymi, nispanku. Hukkunataq nirqanku: —¡Huk angelmi payman rimaykamun! nispanku.",JHN-11-29
59,"Jesustaq kutichispa nirqan: —Chay kunkaqa, manan ñoqaraykuchu hamurqan. Aswanpas qankunaraykun hamurqan.",JHN-11-30
61,Kunanmi kay pacha runaq taripayninqa. Kunanmi kay pachapi kamachikuqqa hawaman wikch'usqa kanqa.,JHN-11-31
63,"Ñoqataqmi ichaqa, sichus hallp'amanta hoqarisqa kasaq chayqa, llapa runata ñoqaman pusamusaq, nispa.",JHN-11-32
65,"Payqa, imaynatachus wañunan karqan chaymantan chaytaqa nisharqan.",JHN-11-33
67,"Hinan askha runakunaqa payman kutichirqanku: —Kamachikuy Simiman hina, Cristoqa wiñaypaqmi takyan. Chay hinatan ñoqaykuqa uyarirqayku. ¿Imanaqtintaq qanri ninki: ‘Runaq Churinqa hoqarisqapunin kanan’ nispaykiri? ¿Pitaq chay Runaq Churinri? nispanku.",JHN-11-34
69,"Hinaqtinmi Jesusqa, paykunata nirqan: —As pisi tiempollatawanmi k'anchayqa qankuna ukhupi kashan. Laqhayaypi puriqqa, maymanchus rishan chaytan mana yachanchu. Chayrayku ama laqhayay qonqayllamanta atipanasunkichispaq, k'anchay kapunasunkichiskamaqa puriychis, nispa.",JHN-11-35
71,"Payqa nillarqantaqmi: —K'anchaypa wawankuna kanaykichispaq, k'anchay kapunasunkichiskamaqa, k'anchaypi iñiychis, nispa. Chay imaymanakunatan Jesusqa rimarqan. T'aqarikapuspantaqmi, paykunamanta pakakurqan.",JHN-11-36
73,"Ichaqa, hinaña paykunaq ñawpaqenkupi Jesusqa askha señalkunata ruwarqan chaypas, manapunin paypi iñirqankuchu.",JHN-11-37
75,"Diospa rantinpi rimaq Isaiaspa nisqan hunt'akunanpaqmi chay mana iñisqankuqa karqan. Paymi nirqan: ‘Señor, ¿pitaq willakuyniykutari kreerqan? ¿Pimantaq Señorqa, atiyniyoq makinta rikuchirqan?’ nispa. (Isa. 53:1)",JHN-11-38
77,Isaiasqa imaymanakunatawanmi nirqan. Chaykunaraykun manapuni iñiytaqa atirqankuchu.,JHN-11-39
79,"Isaiasqa nisqan karqan: ‘Ñawinkuwanpas mana rikunankupaq, Nitaq sonqonkupipas yuyayman churanankupaq, Nillataq yuyaymanpas kutirikunankupaq, Amallataq ñoqa paykunata qhaliyachinaypaqmi, Diosqa paykunaq ñawinkutapas ñawsayachirqan, Sonqonkutapas rumiyachirqan,’ nispa. (Isa. 6:10)",JHN-11-40
81,"Isaiasqa, Señorpa hatun k'anchariyninta rikusqanrayku, hinallataq paymanta rimasqanraykun, chay imaymanakunataqa nirqan.",JHN-11-41
83,"Chay tukuywanpas, umalliqkunamantapas askhan Jesuspiqa iñikapurqanku. Judío runakunaq huñukunanku wasimanta qarqosqa kaytan mana munarqankuchu. Chaymi, fariseokunahawa, mana alayritañachu willakurqanku.",JHN-11-42
85,"Paykunaqa, Diospa allinpaq hap'iyninmantaqa, runakunaq allinpaq hap'iyninkutan aswantaraq munarqanku.",JHN-11-43
87,"Jesustaqmi ichaqa kunkayoqta nirqan: —Pipas ñoqapi iñiqqa, manan ñoqapichu iñin, aswanpas kachamuwaqniypin iñin.",JHN-11-44
89,"Pipas ñoqata rikuwaqniyqa, kachamuwaqniytan rikun.",JHN-11-45
91,"Hayk'an ñoqapi iñiqqa, ama laqhatutayaqllapipuni kashanankupaqmi, ñoqa k'anchaypas kay pachaman hamurqani.",JHN-11-46
93,"Ñoqaqa manan kay pachapi runakunata huchachaqchu hamurqani. Aswanpas kay pachapi runakunata qespichinaypaqmi hamurqani. Chayrayku, sichus pipas simiykunata uyarin, hinaspa mana kreenchu chayqa, manan ñoqaqa huchachanichu.",JHN-11-47
95,"Pipas ñoqata mana chaskiwanchu, hinallataq simiykunatapas mana chaskinchu chayqa, paypa huchachaqninqa kanmi. P'uchukay p'unchaypin, rimaykusqay simi payta huchachanqa.",JHN-11-48
97,"Manan ñoqaqa kikillaymantachu rimarqani. Aswanpas kachamuwaqniy Yayaymi, imatachus ninaypaq, hinallataq imatachus rimanaypaq kamachikuyta qowarqan.",JHN-11-49
99,"Kamachikuynin wiñay kawsay kasqantataqmi yachani. Chay hinaqa, imaynatachus Yayayqa rimaykuwarqan, chay hinatan rimani, nispa.Copyrighted Material",JHN-11-50
1,"Paskua fiesta ñawpaqtan Jesusqa, kay pachamanta Yayaman pasananpaq oran chayamusqanta ña yacharqanña. Kay pachapi paypa kaqkunata munakuspanqa, p'uchukaykamapunin paykunataqa munakurqan.",JHN-12-1
3,"Mikhushaqtinkutaqmi, saqraqa, Judas Iskarioteq sonqonpi Jesusta hap'ichinanpaq churasqaña karqan. Judasqa, Simonpa churinmi karqan.",JHN-12-2
5,"Yayan, Jesuspa makinman tukuy imaymanakunata churarqan. Chaytan Jesusqa yacharqan. Hinallataq payqa, Diosmanta lloqsimusqantapas, Diosllamantaq ripushasqantapas yacharqanmi.",JHN-12-3
7,"Hinaqtinmi mikhusqanku qhepaman, Jesusqa sayarirqan. P'istunanta ch'ustikuspantaqmi, toallata hap'ispan, sinturanman watakurqan.",JHN-12-4
9,"Chaymantataqmi, puruñaman unuta hich'aspan, yachachisqankunaq chakinkuta maylliyta qallarirqan. Hinaspataqmi sinturanman watakusqan toallawan ch'akichirqan.",JHN-12-5
11,"Hinaqtinmi Simón Pedroq kasqanman chayarqan. Hinan Pedroqa payta nirqan: —Señor, ¿qanchu chakiyta maylliwanki? nispa.",JHN-12-6
13,"Jesustaq kutichispan payta nirqan: —Ñoqaq ruwasqayta, kunan qanqa manan entiendinkiraqchu. Ichaqa chaymantañan chaytaqa entiendinki, nispa.",JHN-12-7
15,"Pedrotaq payta nirqan: —¡Chakiytaqa, manapunin hayk'aqpas maylliwankimanchu! nispa Jesustaq payman kutichirqan: —Sichus mana mayllisaykichu chayqa, manan ñoqawanchu kanki, nispa.",JHN-12-8
17,"Simón Pedrotaq Jesusta nirqan: —Señor, chay hinaqa, ama chakillaytachu maylliway. Aswanpas makiytawan, umaytawan ima maylliway, nispa.",JHN-12-9
19,"Jesustaqmi payta nirqan: —Bañasqa kaqkunaqa, llapanmi llimphuyña kashan, chakillantañan mayllikunan. Ichaqa manaña llapaykichischu llimphuy kashankichis chaypas, qankunaqa, ñan llimphuyña kashankichis, nispa.",JHN-12-10
21,"Pichus hap'ichinan karqan, chaytaqa yacharqanmi. Chaymi nirqan: ‘Manan llapaykichischu llimphuy kashankichis,’ nispa.",JHN-12-11
23,"Chay hinaqa, chakinkuta mayllisqan qhepatataq, p'istunanta hap'irqan. Hinan wakmanta mesaman tiyaykuspan, paykunata nirqan: —¿Imatachus ruwarqaykichis, chayta entiendinkichischu?",JHN-12-12
25,"Qankunan niwankichis: ‘Yachachiq, hinallataq Señor,’ nispa. Arí, ñoqapunitaqmi kani. Chay hinaqa, allintan ninkichis.",JHN-12-13
27,"Chay hinaqa, sichus ñoqa Señorniykichis, hinallataq Yachachiqniykichis, chakiykichista mayllini chayqa, qankunapas hukkuna-hukkunawanmi chakiykichista mayllinakunaykichis.",JHN-12-14
29,"Imaynan ñoqapas ruwarqaykichis, chay hinata qankunapas ruwanaykichispaqmi ejemplota qoykichis.",JHN-12-15
31,"Cheqaqta, cheqaqtan niykichis: ‘Kamachiqa manan patronninmanta aswan allinpaq qhawarisqaqa kanmanchu. Nitaqmi kamachisqapas kachamuqninmanta aswan allinpaq qhawarisqaqa kanmanchu,’ nispay.",JHN-12-16
33,"Sichus chaykunata yachankichis chayqa, chaykunata ruwaspaykichismi, kusisamiyoqqa kankichis, nispa.",JHN-12-17
35,"Jesusqa nillarqantaqmi: —Manan llapaykichismantachu rimashani. Pikunatachus akllakurqani, chaytaqa yachanin. Qelqaqa ninmi: ‘Ñoqawan t'antata mikhuqmi, talonninta ñoqaq kontraypi hoqarirqan,’ nispa. (Sal. 41:9) Chay Qelqaq hunt'akunanpaqmi kayqa karqan.",JHN-12-18
37,"Manaraq chaykuna pasashaqtinmi, kunan nishaykichis. Maypachachus pasaqtin, ñoqa kasqayta kreenaykichispaqmi nishaykichis.",JHN-12-19
39,"Cheqaqta, cheqaqtan niykichis: ‘Pipas ñoqaq kachasqayta chaskiqqa, ñoqatan chaskiwan. Pipas ñoqata chaskiqtaqmi, kachamuwaqniyta chaskin,’ nispay, nispa.",JHN-12-20
41,"Chay nisqan qhepatataqmi, Jesuspa sonqonqa phoq-nirqan. Hinan sut'inchaspa nirqan: —Cheqaqta, cheqaqtan niykichis: ‘Qankunamanta hukniykichismi hap'ichiwankichis,’ nispay, nispa.",JHN-12-21
43,"Hinaqtinmi yachachisqankunaqa, pimantachus rimashasqanta iskayaspanku, paykunapura qhawanaykukurqanku.",JHN-12-22
45,"Huknin yachachisqan, pitachus Jesusqa aswanta munakurqan, paymi, paypa qhasqonman k'iraykusqa kasharqan.",JHN-12-23
47,"Pimantachus Jesusqa rimasharqan chayta tapunanpaqmi, Simón Pedroqa payta señascharqan.",JHN-12-24
49,"Hinaqtinmi payqa, Jesuspa qhasqonman k'iraykuspa, payta nirqan: —Señor, ¿pitaqri? nispa.",JHN-12-25
51,"Jesustaq kutichirqan: —Pimanchus apichasqa t'antata qosaq paymi, nispa. Hinan apichasqa t'antata, hap'iykuspan, Simonpa churin Judas Iskarioteman qorqan.",JHN-12-26
53,"T'antata chaskisqan qhepatataqmi, Satanasqa Judasman haykurqan. Hinan Jesusqa payta nirqan: —Imachus ruwanaykitaqa, usqhayllamanpuni ruway, nispa.",JHN-12-27
55,"Mesaman k'iraykusqa kashaqkunataqmi, imapaqchus chay nishasqanta mana mayqenninkupas entiendirqankuchu.",JHN-12-28
57,"Judasqa qolqe wayaqata hap'iqmi karqan. Chaymi wakinninkuqa yuyaykurqanku: ‘Fiestapaq nesesitasqanchista rantimuy,’ otaq: ‘Wakchakunaman imallatapas qomuy,’ nispa Jesuspa ninanpaq yuyarqanku.",JHN-12-29
59,"T'antata chaskispan hinataqmi, Judasqa hawaman lloqsirqan. Tutañataqmi karqan.",JHN-12-30
61,"Judaspa lloqsisqan qhepatataq, Jesusqa nirqan: —Kunanmi Runaq Churinqa hatunchasqa kashan. Hinallataq Diospas paypi hatunchasqa kashan.",JHN-12-31
